label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13	col_14
3	1091 m^2	0.3915	tennis	Andrew, Sam, Reilly	-0.446 N	bird	2129	1873	0.8447	745	-9	2.8235	1.35	830	0.6109
2	1664 m^2	0.8858	badminton	Vani	1.8325 N	reptile	?	-246	0.6316	685	725	0.0762	0.7064	-523	-1.2359
3	1995 m^2	0.4234	motor sports	Reilly, Fabrice	0.977 N	bird	-1354	784	1.5927	54	768	0.3462	0.8491	1381	-0.9169
2	459 m^2	0.1179	motor sports	Vani, Chris	-0.7726 N	guinea pig	552	-345	0.1765	1069	864	1.8766	-0.3108	-67	0.5975
1	-551 m^2	0.6351	track & field	Inan	0.131 N	chicken	2431	163	0.8029	663	-1180	-0.0361	1.2946	477	-0.3923
0	-936 m^2	1.3726	running	Eriq	-1.0451 N	pig	1794	1425	-0.557	405	787	1.5693	None	1763	2.3751
3	1217 m^2	0.2411	golf	Sam	1.1378 N	cat	-8	2221	-0.8761	1256	-482	1.0261	1.3048	-1273	0.576
1	411 m^2	1.2014	track & field	mICHAEL	0.2345 N	fish	-1106	307	-1.2619	1614	299	0.1825	1.7823	556	0.8014
2	591 m^2	0.9404	volleyball	Chris, Vani, Tony	-0.2893 N	dog	1102	782	-0.1139	737	-1083	1.229	-0.3406	370	0.7503
2	-177 m^2	1.2514	boxing	Lise, Vani, Tony	-1.9037 N	dog	148	-612	1.3092	745	72	1.3441	1.9989	648	0.5122
3	558 m^2	0.1258	motor sports	Tony, Lise	0.4463 N	bird	867	800	-0.2561	2350	276	0.5022	0.7899	895	-0.5921
3	644 m^2	0.4688	motor sports	Sam, Reilly	-0.5632 N	bird	1524	1738	0.4251	1288	716	0.3398	1.6432	607	-0.4374
3	1519 m^2	-0.3459	motor sports	Fabrice	0.3695 N	bird	819	-153	2.203	798	638	0.3128	-1.4465	818	-0.8155
0	1360 m^2	-0.3204	basketball	Eriq	0.8383 N	pig	212	535	-0.7597	-75	1299	0.5021	0.4983	331	-0.7577
0	586 m^2	-0.6329	basketball	Eriq	0.8234 N	pig	989	864	-0.6101	-133	901	-0.5775	0.6807	627	0.5466
1	68 m^2	0.3085	track & field	Inan	-0.1775 N	fish	-513	-1140	0.8977	-495	-1479	-0.0624	1.7349	-1075	0.3807
2	1753 m^2	1.5913	badminton	Vani	1.4838 N	fish	201	-1230	1.1617	559	114	1.6828	0.7095	29	0.214
0	-579 m^2	0.4319	baseball	Eriq	-0.3054 N	pig	659	889	0.4881	-341	714	0.0016	-0.2133	-523	0.2782
2	86 m^2	None	boxing	Chris	0.2553 N	rat	143	-35	-0.1402	688	-1458	0.7588	0.9818	-598	0.1209
2	625 m^2	0.2007	ice hockey	Chris, Lise	0.0391 N	reptile	2604	862	0.1951	588	6	0.6162	1.2276	-446	-0.0955
1	387 m^2	-0.0474	track & field	Andrew, Reilly	-0.481 N	rabbit	-567	758	-0.2189	119	-1112	0.641	1.8555	287	-0.0998
3	1019 m^2	0.3701	golf	Fabrice	-1.2035 N	fish	47	1245	0.2479	789	205	-0.0613	-0.0542	-1002	-1.4179
3	1826 m^2	0.2939	golf	Sam, Fabrice	0.2253 N	hamster	1580	223	0.0839	2524	-823	1.6183	1.8533	-423	-1.1089
3	-1129 m^2	0.4618	tennis	Reilly, Fabrice, Andrew	-0.7352 N	cat	1067	320	0.3703	1564	-449	1.1052	0.5087	1027	0.5881
0	-449 m^2	0.9639	running	Eriq	0.7072 N	pig	2914	1363	-0.6807	1178	642	0.1272	1.4964	257	0.706
3	503 m^2	1.0032	motor sports	Andrew, Sam	-0.5294 N	bird	2568	2124	1.5965	368	-1702	1.1087	0.5436	1476	0.2813
0	-880 m^2	0.091	running	Lise, Vani	0.5453 N	ferret	1278	1152	-0.1871	1696	-81	1.484	0.161	303	1.1857
3	1776 m^2	-0.1702	motor sports	Fabrice, Andrew, Reilly	0.2654 N	hamster	209	1983	-0.7477	-795	190	0.5342	0.7353	1239	-0.7236
3	216 m^2	-0.1124	tennis	Sam	-0.4055 N	bird	-48	812	0.1933	1284	-347	0.1512	1.8159	124	1.1149
3	2197 m^2	1.1838	motor sports	Fabrice	0.2511 N	hamster	465	433	0.1046	1831	-416	-0.9708	0.6938	10	-0.9851
0	-650 m^2	0.1107	baseball	Eriq	0.5847 N	pig	805	-1	0.5978	1233	-281	1.0147	-0.7806	408	0.6803
0	-1337 m^2	1.0579	baseball	Eriq	-0.7203 N	pig	-222	-703	0.8418	1728	706	1.0053	-0.3253	157	0.2585
2	136 m^2	0.2108	badminton	Vani, Tony, Chris	-0.8087 N	dog	1121	1112	0.4563	1499	1183	0.9681	-0.8599	-296	-0.6588
0	-814 m^2	0.3294	running	Eriq	0.0972 N	pig	1594	1277	0.9435	-876	NULL	0.4421	-0.7883	620	-0.0392
3	741 m^2	0.1851	golf	Reilly, Andrew	1.3291 N	hamster	1404	428	1.1179	1325	-164	-0.1086	-0.1917	805	-0.2972
0	-1095 m^2	0.3958	basketball	Eriq	1.359 N	pig	1739	1975	-0.4181	774	199	-0.3201	1.0516	213	0.3391
1	-66 m^2	1.381	track & field	Michael	-0.9595 N	ferret	-420	973	0.6808	528	103	0.962	1.5789	912	0.5273
3	1680 m^2	-0.301	tennis	Fabrice, Andrew, Sam	-0.0165 N	cat	1818	828	-0.448	1446	1307	1.7193	None	222	-0.3123
3	475 m^2	-0.4986	tennis	fabrice	1.3801 N	cat	-327	534	0.6977	856	623	0.6664	-0.1182	1051	0.7158
2	1339 m^2	2.0498	boxing	Chris, Lise, Tony	0.7414 N	dog	1196	1119	0.5965	1695	-146	-0.6897	-0.0837	166	-0.6499
3	2471 m^2	1.6379	golf	Andrew, Reilly, Fabrice	-0.188 N	cat	1478	636	1.954	2946	536	1.4532	-0.1874	550	None
0	-680 m^2	0.5318	football	Eriq	0.0866 N	pig	465	39	1.188	1279	-984	N/A	0.7902	478	0.0351
1	279 m^2	0.3672	soccer	Inan	-0.561 N	fish	823	-949	-0.0007	883	982	1.8547	-1.2631	922	0.7562
1	1004 m^2	-0.0495	track & field	Fabrice, Andrew, Reilly	0.2554 N	chicken	2024	901	-0.1616	-146	-1173	-0.1204	1.9757	264	0.0113
3	1623 m^2	0.3865	TENNIS	Reilly, Andrew	-0.4156 N	bird	444	574	0.7428	335	2040	0.7	1.8192	1015	1.7821
2	2334 m^2	-1.0895	ice hockey	Tony, Chris	1.2985 N	dog	545	-277	-0.4708	1491	-343	0.2824	-0.3298	-53	-0.8978
0	-460 m^2	0.5097	football	Eriq	0.6755 N	pig	1478	1431	-0.5528	7	994	-0.3116	0.2742	1520	0.1511
0	-1022 m^2	0.8033	football	Eriq	0.3126 N	pig	567	2591	0.4377	595	1641	0.4339	-1.6073	257	0.9159
3	157 m^2	0.667	golf	Andrew, Reilly, Fabrice	-1.5727 N	hamster	1917	-667	-0.79	1993	1744	0.2304	1.2899	-1077	-0.385
2	1171 m^2	-0.7636	ice hockey	Chris	-0.0225 N	rat	1902	860	-0.4882	492	-666	1.2454	0.1034	450	-0.818
1	-666 m^2	0.8743	soccer	Inan	0.8673 N	rabbit	390	-1056	0.0514	846	-85	0.9982	1.4851	1009	0.601
1	152 m^2	-0.3767	track & field	Michael	1.099 N	ferret	-541	653	0.6133	-178	-337	-0.3576	1.1291	-410	0.4881
2	220 m^2	-0.6777	volleyball	Chris, Lise	-0.9044 N	dog	935	750	1.0473	-473	35	-0.7268	1.7926	1075	-0.8759
0	651 m^2	0.9708	NULL	Eriq	-0.5623 N	pig	671	1406	-0.3365	-469	1381	0.4166	1.4171	1403	0.9169
2	1641 m^2	0.6293	boxing	Vani	-0.4995 N	dog	-495	972	0.7679	n/a	-436	N/A	0.5461	599	0.4457
3	956 m^2	1.4448	MOTOR SPORTS	Reilly	-2.2771 N	BIRD	1253	2346	0.4673	105	261	2.1882	0.5343	814	0.1787
0	-350 m^2	0.5769	RUNNING	Eriq	0.4763 N	pig	-1156	2134	None	1200	505	1.1757	-0.2652	171	-0.347
3	269 m^2	0.1281	golf	Reilly, Fabrice, Andrew	-0.2974 N	cat	266	158	-1.1538	2295	237	0.8668	1.092	1992	1.4702
2	1762 m^2	0.3475	volleyball	Chris, Tony, Vani	0.8002 N	dog	746	-849	0.792	387	-623	0.882	0.2568	429	-0.2261
1	-113 m^2	1.6627	soccer	Reilly, Andrew, Fabrice	?	fish	-540	-238	-0.7009	591	1349	0.9548	0.6746	-287	-0.0221
1	608 m^2	0.8836	track & field	Michael	-0.4009 N	ferret	2418	-22	0.3352	1562	-450	1.3833	0.8933	296	-0.4155
0	15 m^2	-0.8356	football	Eriq	0.2004 N	pig	-206	958	1.2639	144	319	1.4124	-0.6877	517	0.2148
0	344 m^2	-0.1887	basketball	Eriq	1.29 N	pig	1695	992	1.4094	2906	40	2.1583	-0.2276	-94	0.2901
2	1242 m^2	-0.2921	badminton	lISE, cHRIS	1.4274 N	dog	-1407	579	0.732	1043	160	1.3214	0.4995	118	1.0536
3	614 m^2	1.6906	tennis	Reilly	-0.7589 N	hamster	1445	1040	1.7628	308	-424	0.3761	1.2977	1380	-0.1621
1	-704 m^2	1.6102	track & field	Michael	1.1754 N	chicken	-139	-169	1.2714	2317	-1553	1.5644	-0.6503	2390	-0.6601
0	-1220 m^2	1.5999	basketball	Eriq	-0.3846 N	pig	2051	496	-0.5253	702	666	1.8791	-0.4264	2165	0.9114
0	-84 m^2	1.1101	baseball	Eriq	1.2158 N	pig	1468	367	0.1132	760	2339	1.3009	-1.776	2388	1.0886
1	-123 m^2	0.8886	soccer	Inan	-0.484 N	rabbit	-1275	658	0.338	-1003	-1243	1.1668	0.1862	1704	0.1114
2	1006 m^2	0.6204	badminton	Chris, Vani, Tony	-0.6652 N	dog	1329	5	0.568	106	-803	0.3234	1.0781	-1641	0.0131
3	1207 m^2	0.3292	tennis	Fabrice	0.569 N	bird	1358	2176	-0.591	667	-433	0.256	0.0205	771	0.0548
3	362 m^2	0.4875	tennis	Reilly, Fabrice	0.4349 N	cat	2639	1139	0.3377	1166	660	1.1735	0.9486	1809	-0.3367
0	459 m^2	1.6188	running	Eriq	-1.1031 N	guinea pig	907	921	-0.5381	-1069	157	1.7108	-0.1021	919	1.342
3	1600 m^2	-0.214	golf	Sam	0.2737 N	bird	671	802	0.9529	-723	-919	3.0598	-0.1772	1531	0.0013
1	-244 m^2	1.5122	soccer	Michael	-0.4999 N	chicken	6	-855	1.5672	1507	2088	-0.5535	-1.2175	1649	0.7592
0	1150 m^2	0.2439	basketball	Eriq	1.7039 N	pig	-371	1119	-0.5213	1841	0	1.7498	1.7376	-250	0.0135
2	868 m^2	0.3915	volleyball	Vani, Lise	1.1605 N	rat	920	-715	1.2906	357	-121	-0.4191	0.1877	477	0.8302
0	-103 m^2	0.7254	baseball	Eriq	0.1177 N	pig	2083	1583	0.7738	663	-94	-0.3121	-1.0065	501	0.3784
1	103 m^2	0.113	track & field	Inan	0.3158 N	fish	-680	-76	-0.0724	399	-1236	1.2171	1.4243	510	-0.1064
0	470 m^2	1.012	football	Eriq	0.2125 N	pig	-240	-550	0.0553	324	2329	0.6961	0.2155	1549	1.133
0	-57 m^2	1.5118	basketball	Eriq	-1.5829 N	pig	52	1251	1.2417	-995	1028	1.5507	0.8641	1025	0.5637
2	1112 m^2	0.9264	badminton	Chris, Vani, Lise	0.4228 N	reptile	1222	-795	1.3953	2031	1273	2.7072	0.36	157	-0.0757
3	1513 m^2	-0.3053	motor sports	Michael	0.8541 N	cat	1719	2366	-0.3806	1426	-625	1.01	1.2318	-188	-0.7766
1	790 m^2	1.6306	soccer	Michael	-0.9388 N	chicken	392	1472	0.2911	-261	107	-1.9267	0.6005	-206	0.6752
2	-328 m^2	0.4619	boxing	Tony, Vani	0.6783 N	guinea pig	-378	683	0.9046	481	1554	0.7268	-1.5423	429	-0.1719
2	2480 m^2	1.2747	badminton	Tony, Vani	0.5168 N	NULL	551	367	-0.0639	557	759	0.9903	0.7992	110	0.6698
0	-482 m^2	0.8277	baseball		-0.071 N	pig	1101	431	1.1526	-1197	111	-0.4597	0.0827	1209	-0.5377
3	1003 m^2	-0.0535	motor sports	Fabrice	-0.6552 N	hamster	1879	1666	-0.0079	2026	126	0.8737	1.4381	600	0.7285
0	-129 m^2	0.9201	baseball	Eriq	0.7025 N	pig	199	1762	0.563	28	1215	1.3562	0.329	1651	1.5857
2	-35 m^2	0.8553	ice hockey	Chris, Lise, Tony	1.8606 N	rat	-612	-833	-0.3705	677	-337	1.9646	0.9172	-226	0.2731
1	-334 m^2	0.7929	track & field	Inan	1.411 N	chicken	-532	-32	0.1795	1982	-1175	-0.2966	0.0666	2077	0.5607
0	341 m^2	0.5	football	Eriq	-1.304 N	pig	112	1041	1.1246	-100	1484	-0.3387	-0.7454	-1146	1.9814
0	-210 m^2	-0.4834	baseball	Eriq	1.2926 N	pig	1522	1922	0.3892	823	1520	1.7101	-0.4345	553	0.6924
0	-683 m^2	-0.0192	baseball	Eriq	-0.3855 N	pig	2282	1556	-0.1253	464	94	1.7408	-0.0152	114	1.1966
3	1518 m^2	-0.2282	motor sports	Reilly	1.8619 N	bird	1037	318	1.3223	1375	1072	1.3259	2.6674	1873	1.2208
1	122 m^2	0.9629	soccer	Michael	0.3235 N	chicken	516	-309	-0.0364	-536	325	-1.2231	0.2511	1466	-0.3431
0	522 m^2	1.3672	baseball	Eriq	-0.4901 N	pig	2413	1437	0.2296	1211	617	-0.2453	1.4771	301	0.5083
1	-52 m^2	-0.8406	track & field	Michael	1.728 N	chicken	560	-625	-0.0589	1194	-169	1.4129	0.5762	379	0.7214
1	-820 m^2	-0.2163	track & field	Michael	-0.1639 N	chicken	-696	-472	-0.6261	100	-1412	0.6801	1.1853	1958	0.366
2	2081 m^2	1.2244	boxing	Lise	2.1305 N	reptile	504	-829	0.115	-375	-1946	0.744	1.0508	1723	0.9609
0	-596 m^2	0.5157	baseball	Eriq	2.3468 N	pig	2716	744	0.36	-447	?	1.5091	-0.5101	195	1.5556
3	1337 m^2	-0.1823	golf	Fabrice	0.1046 N	hamster	452	437	0.4366	257	-329	1.7126	1.861	1947	0.8814
2	1384 m^2	0.57	boxing	Eriq	1.7971 N	rat	562	495	-0.1819	802	-441	0.6853	2.0091	136	0.0746
1	-663 m^2	0.5753	track & field	Michael	1.2392 N	chicken	-5	-1380	1.7511	934	-84	1.0548	0.8553	55	1.0613
1	1235 m^2	1.7945	soccer	INAN	-0.2419 N	chicken	1716	-734	0.8094	-439	-437	0.3365	3.3443	1248	-0.9715
2	284 m^2	1.2346	volleyball	Chris, Lise	0.5408 N	rat	-371	44	0.0156	-426	249	-0.1897	1.1182	-769	0.0736
1	-108 m^2	0.5856	track & field	Inan	-2.4497 N	fish	-29	229	0.8023	-1213	-641	0.7668	1.0895	399	0.331
2	1924 m^2	0.274	boxing	vani, chris	1.8141 N	reptile	1065	955	-0.2529	2129	1067	-0.3513	0.1738	1444	-0.8698
2	1755 m^2	0.5663	ice hockey	Tony	1.1216 N	guinea pig	-749	-689	0.5235	2893	158	0.5979	1.0036	1266	-0.0278
3	2193 m^2	0.9914	golf	Fabrice	1.3133 N	hamster	353	1020	0.7256	780	-392	0.5805	-0.9129	23	0.9633
1	112 m^2	0.5401	track & field	Inan	0.4927 N	chicken	-74	1349	-0.0092	1539	-73	0.7453	0.9258	-184	0.4675
1	-46 m^2	1.6559	track & field	Michael	-0.2949 N	fish	1301	897	0.3914	1142	-1909	0.7621	0.0439	655	0.249
2	1360 m^2	-0.0159	badminton	Tony, Lise	-0.4523 N	rat	-1177	-368	1.3089	1391	-889	-0.0576	0.3401	1765	-0.1434
0	-1028 m^2	0.4021	football	Eriq	1.4953 N	pig	2361	770	0.5858	1562	-709	?	1.3746	1024	-0.1667
2	1675 m^2	-0.2272	motor sports	Chris	2.0662 N	dog	-347	1910	-1.5523	986	-598	2.4275	-0.0053	678	0.9154
1	598 m^2	1.3549	soccer	Michael	1.3012 N	fish	-1230	1420	NULL	2459	-49	0.1999	-1.0803	368	-0.2088
3	1137 m^2	0.263	motor sports	Chris, Tony	-1.0693 N	hamster	-238	1203	0.3344	1318	-990	-0.022	0.9517	807	-0.0404
1	224 m^2	0.2557	track & field	Eriq	-0.2311 N	rabbit	1710	17	-1.1784	-239	-23	0.5525	0.8336	-939	0.2282
0	-23 m^2	-0.1243	running	Eriq	-0.5263 N	pig	2398	988	0.6933	767	-1039	1.2755	-1.3356	-112	1.3218
1	711 m^2	0.894	track & field	Michael	-0.4191 N	rabbit	184	-1020	0.2983	565	-694	-1.1284	0.9705	1403	0.7003
2	628 m^2	-0.8639	badminton	Vani, Tony, Chris	0.3422 N	rat	-585	-1110	-0.4064	-302	-257	0.8117	0.9623	623	-0.226
0	297 m^2	0.8545	Running	Eriq	-1.7985 N	pig	966	284	0.4478	-263	174	1.2599	1.0223	476	0.5439
3	1112 m^2	1.2384	golf	Reilly, Andrew, Fabrice	1.3758 N	cat	831	-185	0.9452	1140	505	1.2793	-0.8216	1790	0.7082
1	-660 m^2	-0.2459	track & field	Michael	0.061 N	rabbit	725	-758	1.0962	865	2000	1.1092	0.9078	1531	-0.0569
0	443 m^2	0.3766	running	Eriq	0.7229 N	pig	424	2244	0.9953	1479	800	0.3663	0.5218	105	0.4804
0	344 m^2	1.0419	baseball	Eriq	0.6818 N	pig	406	-658	-0.1535	1273	236	0.3915	-0.4744	85	1.959
0	-53 m^2	0.4372	running	Eriq	0.5359 N	pig	2732	876	1.554	707	2121	1.9105	-0.1151	74	0.7389
3	289 m^2	0.3537	motor sports	REILLY	0.1315 N	bird	332	1705	0.1829	1487	473	0.038	0.9962	284	-0.3746
1	201 m^2	0.2803	track & field	Inan	0.8672 N	chicken	493	1133	-0.5134	337	-1116	0.3598	0.9782	886	-0.5754
2	385 m^2	0.7907	badminton	Vani, Tony, Lise	0.9039 N	guinea pig	-1864	-334	-0.4854	493	1371	1.4247	1.5827	1728	0.2896
1	-146 m^2	0.1113	track & field	Michael	1.3619 N	chicken	37	1154	0.055	256	-689	-0.1347	1.017	-586	0.5296
3	342 m^2	-0.1041	motor sports	Reilly, Fabrice	-0.1672 N	cat	251	2214	1.8408	1217	1479	1.576	2.213	-66	-0.9435
1	-208 m^2	1.0084	track & field	Inan	1.2668 N	chicken	530	-1215	-0.6259	1463	1990	-0.4473	1.5544	1567	-1.6424
0	825 m^2	-0.0587	baseball	Eriq	-0.0768 N	pig	-165	1670	1.5892	1482	1593	0.434	-0.6596	-131	0.3881
0	-467 m^2	0.3029	baseball	Eriq	0.214 N	pig	1401	1894	-1.0591	1441	141	0.816	-0.1454	1007	1.3905
3	1588 m^2	0.1888	tennis	eriq	0.0933 N	hamster	1710	3101	1.1639	1624	-554	0.0225	1.7541	-245	-0.3262
2	351 m^2	0.5452	boxing	Vani, Tony, Lise	1.5347 N	rat	410	75	0.8761	1001	-406	1.6615	0.1939	430	-0.5775
1	452 m^2	0.3266	soccer	Michael	1.2183 N	rabbit	924	348	1.058	-1202	445	0.1955	2.0399	-1982	0.4664
0	-695 m^2	-0.6251	football	Eriq	0.0901 N	pig	-628	1929	0.7052	255	806	1.3341	-0.6641	774	0.2997
1	-904 m^2	2.0254	soccer	INAN	1.5585 N	rabbit	1071	475	1.0436	1292	502	0.7754	0.1406	-108	-0.4125
1	-44 m^2	1.7428	soccer	Andrew, Fabrice, Reilly	0.5615 N	chicken	-297	660	-0.0046	-567	836	0.9119	1.0682	887	0.6933
0	-1004 m^2	-0.1916	basketball	Eriq	0.4377 N	pig	833	14	1.4162	622	947	0.3495	1.304	-35	0.9037
2	1570 m^2	0.3664	volleyball	Tony, Vani	0.3942 N	dog	142	760	0.2016	1101	70	0.7737	-0.2052	729	0.265
2	1917 m^2	0.195	boxing	Lise	2.2037 N	rat	676	218	-0.8633	829	1093	1.6451	0.4177	357	-0.3733
3	2054 m^2	-0.2368	golf	Reilly, Andrew, Sam	2.7691 N	bird	1406	-214	0.0206	1282	343	2.0799	0.9512	1320	-1.4654
2	1802 m^2	1.863	boxing	Chris, Vani	0.7368 N	rat	-778	-267	-0.0248	746	84	-0.0621	-0.4484	1268	0.268
2	2895 m^2	-0.5788	ice hockey	Lise, Vani	0.1718 N	rat	-610	1560	1.7349	1635	-74	1.444	1.4952	1360	-0.4048
3	2077 m^2	0.7671	tennis	Fabrice	0.932 N	cat	177	-857	1.8424	1023	331	0.6534	0.9313	1125	-1.1784
0	-967 m^2	-0.1017	basketball	Eriq	0.0999 N	pig	-163	1170	0.0778	-494	378	1.0619	0.9011	1284	1.0298
1	-927 m^2	-0.5886	TRACK & FIELD	Michael	1.2263 N	rabbit	106	-629	1.5464	672	-206	1.9196	1.5443	-942	0.196
2	572 m^2	0.2773	ice hockey	Chris	0.061 N	dog	487	626	-0.8547	1014	-344	0.8166	-1.2018	443	0.5581
2	576 m^2	1.52	volleyball	cHRIS, lISE	0.1891 N	dog	221	-318	0.6555	30	-555	0.2503	1.2563	500	0.3703
2	1571 m^2	0.4824	ice hockey	Vani	1.4925 N	bird	123	-1155	0.2049	509	-883	-0.9477	0.7238	351	0.6409
3	1446 m^2	0.014	tennis	Sam	0.2175 N	hamster	1412	1919	-0.1004	1357	-63	1.9367	1.124	-602	-0.1281
3	1274 m^2	-0.5232	tennis	Reilly, Sam, Fabrice	-0.0407 N	hamster	2735	804	0.1568	1974	-2178	0.4292	-0.8049	352	0.7922
3	1450 m^2	-0.1858	motor sports	Andrew, Sam	2.3054 N	cat	1650	27	0.013	323	-301	1.5124	-0.709	921	-1.1057
1	304 m^2	1.5653	track & field	Michael	0.1543 N	pig	32	596	2.1748	-55	1574	-0.8965	-0.2678	-1237	n/a
0	-1149 m^2	0.1818	basketball	Eriq	-0.2563 N	pig	1823	497	-0.6669	1135	1011	2.3552	1.4189	1205	1.3055
3	1760 m^2	1.159	golf	Fabrice, Sam, Andrew	0.4028 N	hamster	888	1289	0.4413	620	-402	1.075	1.556	1406	0.8503
2	863 m^2	-1.2526	badminton	Chris	1.5322 N	reptile	-1578	-321	-0.0459	811	379	1.523	1.4471	338	-0.4664
1	218 m^2	0.4647	track & field	Inan	0.4066 N	rabbit	1370	33	1.5658	189		0.2169	2.4502	27	-0.5063
0	385 m^2	0.6454	baseball	Eriq	0.3791 N	pig	2164	-198	0.607	-194	329	0.1842	-0.9878	138	-0.5519
2	1152 m^2	0.7404	volleyball	Tony	0.139 N	REPTILE	960	-1326	0.3067	1685	-630	0.1708	3.0299	132	-0.238
3	1470 m^2	0.0539	tennis	Andrew	-1.2337 N	cat	1384	N/A	1.2676	2268	728	1.2431	0.8286	1666	0.4939
0	71 m^2	0.6205	baseball	Michael	0.6426 N	pig	1008	1997	1.587	660	1446	0.4196	0.2889	1301	0.5343
2	2378 m^2	0.878	ice hockey	Lise	0.3299 N	reptile	1846	576	0.3435	1445	-587	1.1017	1.4689	-636	0.2944
2	946 m^2	-0.5433	volleyball	Vani, Lise, Tony	-1.0407 N	reptile	52	280	0.6185	1382	708	-0.6607	-0.646	1162	1.0211
2	331 m^2	0.7412	volleyball	Vani, Lise	-0.8683 N	guinea pig	-111	-1094	-1.6438	1114	-1218	2.2245	-0.6019	65	-0.1313
1	1182 m^2	1.7033	soccer	Michael	0.7362 N	rabbit	-525	-479	2.4577	1604	882	1.3442	-0.2082	-321	0.036
2	620 m^2	-0.9405	volleyball	Fabrice	0.431 N	dog	NULL	438	-0.7226	-367	-221	0.1454	0.2504	306	0.0496
3	282 m^2	0.0713	tennis	Andrew, Reilly, Fabrice	0.459 N	hamster	306	1123	1.4878	856	-346	0.5112	0.5883	2318	0.1249
1	1678 m^2	0.4625	soccer	Michael	-0.2141 N	rabbit	395	-691	-0.0602	-1099	-1045	1.1252	0.8578	1188	0.638
0	609 m^2	0.7339	baseball	Eriq	0.1456 N	pig	688	2463	1.8906	1195	1710	0.011	0.5146	1009	0.9156
0	126 m^2	0.1705	motor sports	Eriq	1.6252 N	pig	1358	2230	0.3512	1309	1544	0.1934	0.3762	544	0.6273
1	359 m^2	1.3711	soccer	Inan	0.9729 N	rabbit	724	-376	-0.7755	201	543	NULL	0.4153	1120	0.4533
0	-1102 m^2	1.4807	football	Eriq	1.7407 N	pig	476	1041	0.5005	1213	1347	2.0564	1.4462	-796	0.8813
0	-714 m^2	0.0819	baseball	Eriq	-0.9217 N	pig	431	1455	0.6986	-97	972	1.314	0.5759	320	-0.2738
2	2035 m^2	-0.2075	volleyball	Vani, Chris	0.757 N	guinea pig	885	-377	-1.0778	295	1106	1.7039	-1.1457	592	0.8351
0	-592 m^2	0.6904	baseball	Eriq	0.769 N	pig	804	1355	0.6495	89	-452	2.34	-0.0749	1667	0.5604
0	-521 m^2	0.4538	baseball	Eriq	0.3254 N	pig	1079	903	0.707	220	-559	0.5086	-0.1665	1337	0.0863
1	-752 m^2	0.9305	soccer	Michael	1.7661 N	chicken	-705	488	0.2687	-191	-368	0.3528	0.783	-848	-0.8971
0	-707 m^2	1.0563	BASEBALL	Eriq	-1.0909 N	bird	720	789	1.927	1565	1276	0.1856	0.8717	568	0.7883
1	-1044 m^2	-0.9762	track & field	Michael	1.4311 N	chicken	N/A	-565	0.9157	626	1757	0.2185	1.1452	871	-0.7166
0	879 m^2	-0.268	running	Eriq	0.553 N	PIG	-70	1824	0.3285	-168	1671	0.5427	0.2949	832	0.456
2	181 m^2	1.1031	?	Chris, Tony, Lise	2.0844 N	dog	902	607	-0.0371	1314	-1116	0.6023	1.0206	355	-1.478
2	1321 m^2	0.8392	boxing	TONY	0.9834 N	dog	-332	-671	-0.0967	2792	911	1.5799	-0.6542	2	-0.2324
3	1606 m^2	0.78	golf	Reilly	0.6334 N	bird	1357	325	1.7657	1637	-930	0.4004	2.5456	1232	-1.2932
2	2291 m^2	0.43	volleyball	Inan	1.2523 N	guinea pig	1250	-583	-0.0449	1986	-225	-1.1103	0.7788	556	-1.1106
0	-701 m^2	1.2751	football	Eriq	-0.1619 N	Pig	1761	1149	0.5278	743	-494	1.02	-0.0532	491	-0.4329
2	-141 m^2	-0.0536	badminton	Chris, Vani	2.0972 N	dog	94	1046	-0.3966	727	190	0.2872	0.8006	1170	0.3612
3	589 m^2	0.1044	tennis	Reilly, Fabrice, Andrew	-0.4406 N	hamster	-21	819	-0.7541	576	-932	0.6732	-0.4181	775	1.5534
2	1213 m^2	-0.3552	badminton	Tony	1.4767 N	Dog	-1054	1009	0.6835	2741	-15	0.9466	1.2967	-36	-0.0144
0	-135 m^2	-0.0488	football	Eriq	-0.343 N	pig	1770	1515	1.0443	1437	240	-0.3835	0.2768	871	1.1877
2	721 m^2	-0.3537	ice hockey	Lise, Vani, Chris	0.8189 N	guinea pig	147	137	0.1222	609	950	0.638	-1.1224	238	0.5892
0	1539 m^2	1.3411	running	Eriq	-1.0269 N	pig	1408	522	0.0248	648	1456	0.9485	1.2467	474	-0.1007
2	516 m^2	-0.6404	boxing	Chris	-0.638 N	reptile	284	898	-0.9109	1842	-1175	1.0215	-0.3957	554	0.0292
0	347 m^2	0.0172	football	Eriq	1.1613 N	pig	1164	465	0.1358	110	936	2.118	0.4132	551	1.7749
0	28 m^2	0.7327	basketball	Eriq	-0.9448 N	pig	388	1917	-0.0921	1664	576	1.1996	0.1744	738	-0.4113
2	-118 m^2	1.5519	boxing	Tony, Lise	0.0284 N	pig	1081	563	0.7304	1979	1103	1.6113	-0.0433	833	0.3395
1	-485 m^2	1.0161	track & field	Inan	0.7938 N	chicken	-506	NULL	0.4878	573	1463	-0.3656	1.2033	-169	-0.2074
2	1534 m^2	0.0808	badminton	Vani, Lise, Tony	0.1012 N	rat	671	-496	0.1915	1184	-39	1.7092	0.823	184	0.31
